url,kind,impressions,clicks,ctr,position,top_query,tq_impressions,tq_position,new_this_run
https://www.prosoccer.com/products/puma-2026-paraguay-mens-authentic-home-soccer-jersey,PRODUCT,18010,37,0.00205,5.99,paraguay jersey,5189,4.89,False
https://www.prosoccer.com/collections/official-licensed-jerseys-sale,COLLECTION,18009,236,0.01310,9.48,soccer jersey sale,3253,8.90,True
https://www.prosoccer.com/collections/ivory-coast-national-soccer-team-jerseys-apparel,COLLECTION,17775,207,0.01165,8.91,ivory coast jersey,2199,7.47,True
https://www.prosoccer.com/collections/puma-2026-federation-soccer-jerseys,COLLECTION,17728,99,0.00558,7.25,puma world cup jerseys,3487,7.71,True
https://www.prosoccer.com/products/puma-2026-paraguay-mens-stadium-away-soccer-jersey,PRODUCT,17565,47,0.00268,7.88,paraguay away jersey,1288,3.53,False
https://www.prosoccer.com/products/adidas-2026-qatar-mens-stadium-home-soccer-jersey,PRODUCT,17519,26,0.00148,5.35,qatar jersey 2026,3535,1.39,False
https://www.prosoccer.com/blogs/footwear/best-soccer-cleats-wide-feet,BLOG,17500,88,0.00503,15.32,widest soccer cleats,641,17.67,True
https://www.prosoccer.com/collections/luka-modric,COLLECTION,17362,243,0.01400,9.94,modric croatia jersey,2241,8.26,True
https://www.prosoccer.com/collections/nike-tiempo-maestro,COLLECTION,17158,21,0.00122,8.97,tiempo maestro,11822,8.84,True
https://www.prosoccer.com/products/nike-2026-brazil-mens-authentic-home-soccer-jersey,PRODUCT,17070,131,0.00767,8.59,brazil soccer jersey 2026,1055,6.07,False
https://www.prosoccer.com/collections/mens-and-womens-licensed-jerseys,COLLECTION,16976,7,0.00041,6.09,soccer pro,2962,4.17,True
https://www.prosoccer.com/products/nike-2026-27-norway-youth-stadium-home-soccer-jersey,PRODUCT,16965,103,0.00607,7.35,norway home jersey,3343,4.89,False
https://www.prosoccer.com/products/nike-2026-27-korea-mens-stadium-away-soccer-jersey,PRODUCT,16934,218,0.01287,10.18,south korea away kit 2026,984,2.39,False
https://www.prosoccer.com/products/adidas-2026-spain-womens-stadium-away-soccer-jersey,PRODUCT,16870,170,0.01008,7.21,women's spain jersey 2026,1506,7.04,False
https://www.prosoccer.com/collections/adidas-goalkeeper-jersey,COLLECTION,16743,237,0.01416,9.53,adidas goalkeeper jersey,2302,9.14,True
https://www.prosoccer.com/products/macron-2023-24-crystal-palace-mens-authentic-home-jersey,PRODUCT,16710,9,0.00054,6.43,crystal palace jersey,8618,5.75,True
https://www.prosoccer.com/products/nike-2026-croatia-mens-authentic-away-soccer-jersey,PRODUCT,16635,59,0.00355,7.29,croatia jersey,2459,6.78,False
https://www.prosoccer.com/products/puma-2026-27-portugal-mens-stadium-away-long-sleeve-soccer-jersey,PRODUCT,16474,188,0.01141,6.75,portugal long sleeve jersey,1435,7.00,False
https://www.prosoccer.com/collections/adidas-messi-el-ultimo-tango-soccer-cleats,COLLECTION,16338,260,0.01591,7.74,el ultimo tango messi,1260,7.48,True
https://www.prosoccer.com/pages/shipping-delivery,PAGE,16188,169,0.01044,3.59,prosoccer,6055,1.20,True
https://www.prosoccer.com/products/puma-2026-27-morocco-mens-pre-match-soccer-jersey,PRODUCT,16099,190,0.01180,6.13,morocco jersey 2026,6728,5.08,False
https://www.prosoccer.com/products/adidas-2026-argentina-mens-authentic-home-shorts,PRODUCT,16046,215,0.01340,8.55,argentina shorts,2023,7.60,False
https://www.prosoccer.com/products/adidas-2021-22-real-madrid-home-authentic-jersey-white-blue-orange,PRODUCT,15890,10,0.00063,7.70,real madrid jerseys,10323,9.34,True
https://www.prosoccer.com/collections/kevin-de-bruyne,COLLECTION,15874,160,0.01008,8.69,kevin de bruyne jersey,2640,7.39,True
https://www.prosoccer.com/blogs/blog/what-soccer-cleats-does-lionel-messi-wear,BLOG,15847,43,0.00271,11.44,new messi cleats,997,14.35,True
https://www.prosoccer.com/collections/argentina-jerseys,COLLECTION,15796,10,0.00063,7.92,argentina jersey 2026,618,9.89,True
https://www.prosoccer.com/products/adidas-2026-germany-mens-stadium-away-long-sleeve-soccer-jersey-1,PRODUCT,15750,78,0.00495,6.88,germany long sleeve jersey 2026,841,6.90,False
https://www.prosoccer.com/collections/youth-shin-guards,COLLECTION,15703,1,0.00006,14.91,shin guards kids,1544,13.19,True
https://www.prosoccer.com/collections/nike-phantom,COLLECTION,15653,22,0.00141,11.50,phantom soccer cleats,1464,13.02,True
https://www.prosoccer.com/products/adidas-2024-25-spain-womens-stadium-home-jersey,PRODUCT,15563,0,0.00000,8.41,spain jersey,3388,6.66,True
https://www.prosoccer.com/products/nike-2026-27-norway-womens-stadium-away-soccer-jersey,PRODUCT,15559,276,0.01774,7.65,women's norway jersey 2026,623,5.44,False
https://www.prosoccer.com/collections/trinity-rodman,COLLECTION,15414,67,0.00435,9.89,trinity rodman jersey,4509,10.95,True
https://www.prosoccer.com/products/adidas-2021-2022-mexico-home-jersey-black-real-magenta,PRODUCT,15360,27,0.00176,2.54,black and pink mexico jersey,4271,2.07,False
https://www.prosoccer.com/blogs/footwear/best-soccer-cleats-defenders,BLOG,15317,65,0.00424,10.20,soccer cleats for defenders,1467,11.10,True
https://www.prosoccer.com/products/nike-2026-27-brazil-womens-stadium-home-soccer-jersey,PRODUCT,15133,54,0.00357,7.29,women's brazil jersey,920,5.70,False
https://www.prosoccer.com/products/puma-2026-portugal-womens-stadium-home-soccer-jersey,PRODUCT,15089,92,0.00610,7.76,women's portugal jersey,1181,7.07,False
https://www.prosoccer.com/products/puma-2026-27-ghana-mens-stadium-away-soccer-jersey,PRODUCT,15039,77,0.00512,5.67,ghana away jersey,1894,4.03,False
https://www.prosoccer.com/products/puma-2026-27-switzerland-mens-stadium-away-soccer-jersey,PRODUCT,14976,50,0.00334,6.74,switzerland soccer jersey,1638,8.44,False
https://www.prosoccer.com/collections/england-jerseys,COLLECTION,14947,149,0.00997,10.23,england jerseys,3709,9.29,True
https://www.prosoccer.com/blogs/skill-development/soccer-ball-sizes-by-age,BLOG,14882,56,0.00376,15.75,soccer ball size by age,687,8.07,True
https://www.prosoccer.com/collections/leather-soccer-cleats-shoes,COLLECTION,14830,34,0.00229,13.53,leather soccer cleats,2410,12.30,True
https://www.prosoccer.com/collections/red-soccer-cleats,COLLECTION,14824,6,0.00040,13.55,red soccer cleats,2576,11.12,True
https://www.prosoccer.com/products/nike-2022-23-croatia-home-long-sleeve-jersey,PRODUCT,14802,35,0.00236,7.57,croatia jersey,4004,8.11,False
https://www.prosoccer.com/products/adidas-2021-22-atlanta-united-fc-home-jersey-black-red,PRODUCT,14793,5,0.00034,9.94,atlanta united jersey,6295,9.03,True
https://www.prosoccer.com/blogs/reviews/nike-tempo-legend-10-elite-boot-review,BLOG,14774,20,0.00135,9.73,nike tiempo legend 10 elite fg () reviews,499,9.57,True
https://www.prosoccer.com/collections/ac-milan,COLLECTION,14751,26,0.00176,11.83,ac milan jersey,5227,10.41,True
https://www.prosoccer.com/products/nike-2026-27-england-mens-authentic-away-soccer-jersey,PRODUCT,14579,34,0.00233,8.00,england jersey 2026,3930,6.98,False
https://www.prosoccer.com/products/adidas-2026-colombia-youth-stadium-home-soccer-jersey,PRODUCT,14552,22,0.00151,9.52,colombia jersey 2026,5516,11.14,False
https://www.prosoccer.com/blogs/footwear/how-long-do-soccer-cleats-last,BLOG,14525,44,0.00303,6.05,how long do soccer cleats last,327,4.16,True
https://www.prosoccer.com/collections/borussia-dortmund,COLLECTION,14485,27,0.00186,11.39,dortmund jersey,1768,9.12,True
https://www.prosoccer.com/blogs/blog/what-to-wear-to-world-cup-2026-weather-by-city-gear-guide,BLOG,14470,268,0.01852,8.74,world cup 2026 outfit speed,1153,7.66,True
https://www.prosoccer.com/collections/united-states-women,COLLECTION,14389,34,0.00236,11.90,womens usa soccer jersey,534,12.28,True
https://www.prosoccer.com/products/adidas-2026-mexico-womens-stadium-home-cropped-jersey,PRODUCT,14265,122,0.00855,7.60,cropped mexico jersey,1477,5.70,False
https://www.prosoccer.com/products/puma-2026-paraguay-mens-stadium-home-soccer-jersey,PRODUCT,14229,16,0.00112,7.30,paraguay jersey,3298,6.95,False
https://www.prosoccer.com/products/nike-2026-croatia-mens-stadium-home-soccer-jersey,PRODUCT,14127,80,0.00566,8.07,croatia jersey,2611,7.31,False
https://www.prosoccer.com/products/spain-2026-away-lamine-yamal-19-jersey-name-set,PRODUCT,14077,367,0.02607,6.63,spain 19 jersey,697,5.57,False
https://www.prosoccer.com/products/nike-strike-sleeves-socks,PRODUCT,14025,62,0.00442,8.44,soccer sleeve socks,854,11.85,False
https://www.prosoccer.com/products/adidas-2026-mexico-womens-stadium-third-soccer-jersey,PRODUCT,14000,121,0.00864,8.21,women's mexico jersey 2026,1666,10.48,False
https://www.prosoccer.com/collections/patches,COLLECTION,13989,387,0.02766,9.99,soccer patches,1386,2.74,True
https://www.prosoccer.com/blogs/jerseys/how-to-wash-a-soccer-jersey-in-3-easy-steps,BLOG,13916,33,0.00237,8.21,how to wash adidas soccer jersey,76,10.18,True
https://www.prosoccer.com/collections/sweden-national-soccer-team-jerseys-apparel,COLLECTION,13898,24,0.00173,18.36,sweden soccer jersey,615,13.27,True
https://www.prosoccer.com/collections/harry-kane,COLLECTION,13886,75,0.00540,9.51,harry kane jersey,749,13.71,True
https://www.prosoccer.com/products/nike-2026-norway-mens-core-haaland-9-tee,PRODUCT,13876,156,0.01124,7.25,haaland norway jersey 2026,3074,5.34,False
https://www.prosoccer.com/collections/nike-mbappe-soccer-cleats,COLLECTION,13853,18,0.00130,10.82,mbappe cleats,4891,11.71,True
https://www.prosoccer.com/collections/best-selling-jerseys,COLLECTION,13774,101,0.00733,7.65,top selling soccer jerseys,403,5.07,True
https://www.prosoccer.com/collections/hoodies,COLLECTION,13746,19,0.00138,13.02,soccer hoodies,1877,9.10,True
https://www.prosoccer.com/products/adidas-2026-jamaica-mens-stadium-home-soccer-jersey,PRODUCT,13733,5,0.00036,5.97,jamaica soccer jersey,6266,5.53,True
https://www.prosoccer.com/collections/mizuno-soccer-cleats,COLLECTION,13685,80,0.00585,11.42,mizuno youth cleats,1292,6.83,True
https://www.prosoccer.com/collections/nike-premier,COLLECTION,13671,25,0.00183,11.71,nike soccer cleats,1039,19.48,True
https://www.prosoccer.com/products/nike-2026-27-canada-mens-stadium-away-soccer-jersey,PRODUCT,13670,76,0.00556,7.66,canada away jersey,1423,8.31,False
https://www.prosoccer.com/products/joma-2026-27-honduras-mens-stadium-home-soccer-jersey,PRODUCT,13607,98,0.00720,7.71,honduras jersey,2766,9.87,False
https://www.prosoccer.com/collections/pedri,COLLECTION,13540,45,0.00332,9.79,pedri jersey,2658,9.20,True
https://www.prosoccer.com/collections/nike-goalkeeper-jersey,COLLECTION,13503,387,0.02866,7.14,nike goalkeeper jersey,1607,5.12,True
https://www.prosoccer.com/products/nike-2026-uruguay-mens-authentic-home-soccer-jersey,PRODUCT,13411,56,0.00418,8.38,uruguay jersey,3452,9.25,False
https://www.prosoccer.com/products/spain-2026-home-lamine-yamal-19-jersey-name-set,PRODUCT,13367,160,0.01197,6.59,lamine yamal jersey number 2026,811,6.46,False
https://www.prosoccer.com/products/nike-2024-25-france-stadium-away-jersey,PRODUCT,13315,53,0.00398,6.16,nike france away jersey,884,7.32,False
https://www.prosoccer.com/collections/senegal-national-soccer-team-jerseys-apparel,COLLECTION,13272,30,0.00226,13.62,senegal jersey,3856,3.94,True
https://www.prosoccer.com/collections/white-soccer-cleats,COLLECTION,13044,1,0.00008,17.08,white soccer cleats,2728,13.85,True
https://www.prosoccer.com/collections/colombia,COLLECTION,13041,60,0.00460,11.10,colombia soccer,485,9.62,True
https://www.prosoccer.com/products/nike-2026-27-brazil-mens-authentic-away-soccer-jersey,PRODUCT,13037,61,0.00468,8.02,brazil away jersey,840,8.32,False
https://www.prosoccer.com/products/adidas-2026-mexico-womens-stadium-home-soccer-jersey,PRODUCT,13033,19,0.00146,9.74,women's mexico jersey 2026,1773,8.78,False
https://www.prosoccer.com/products/adidas-2026-mexico-mens-authentic-third-long-sleeve-soccer-jersey,PRODUCT,13005,234,0.01799,8.66,mexico third jersey long sleeve,531,6.19,False
https://www.prosoccer.com/collections/cole-palmer,COLLECTION,12981,22,0.00169,9.54,england jersey,3047,10.34,True
https://www.prosoccer.com/collections/slip-in-shin-guards-with-sleeves,COLLECTION,12953,18,0.00139,14.00,slip in shin guards,580,11.57,True
https://www.prosoccer.com/collections/barcelona,COLLECTION,12943,19,0.00147,13.40,barcelona jersey,3630,13.91,True
https://www.prosoccer.com/products/puma-2026-27-new-zealand-mens-stadium-home-soccer-jersey,PRODUCT,12926,23,0.00178,7.79,new zealand world cup jersey,2390,9.36,False
https://www.prosoccer.com/collections/all-footwear,COLLECTION,12806,3,0.00023,6.88,soccer pro,2354,4.38,True
https://www.prosoccer.com/products/adidas-2026-japan-mens-away-pre-match-soccer-jersey,PRODUCT,12770,81,0.00634,6.29,japan away jersey 2026,2424,5.41,False
https://www.prosoccer.com/en-au,OTHER,12734,304,0.02387,24.42,australia fifa world cup pants,409,17.67,True
https://www.prosoccer.com/products/uefa-champions-league-starball-badge,PRODUCT,12691,12,0.00095,8.84,starball,11631,8.91,True
https://www.prosoccer.com/blogs/footwear/best-soccer-cleats-for-narrow-feet-in-2026,BLOG,12678,27,0.00213,9.05,narrow soccer cleats,380,14.23,True
https://www.prosoccer.com/products/adidas-2022-23-argentina-pre-match-jersey-royal-blue-black,PRODUCT,12558,8,0.00064,5.90,argentina pre match jersey,3388,7.06,True
https://www.prosoccer.com/blogs/footwear/best-soccer-cleats-kids,BLOG,12521,38,0.00303,12.09,best soccer cleats for kids,1902,4.50,True
https://www.prosoccer.com/products/adidas-2026-south-africa-mens-stadium-away-soccer-jersey,PRODUCT,12462,80,0.00642,5.93,saudi arabia soccer jersey,1407,6.87,False
https://www.prosoccer.com/products/puma-2026-chivas-youth-stadium-third-soccer-jersey,PRODUCT,12428,10,0.00080,6.31,chivas 2026 jersey,2087,8.10,True
https://www.prosoccer.com/products/real-madrid-2025-ucl-starball-15-10th-anniversary-uefa-foundation-patch-set,PRODUCT,12424,119,0.00958,4.34,ucl patch,3059,5.54,False
https://www.prosoccer.com/products/nike-2022-23-portugal-home-jersey-red-green-1,PRODUCT,12415,53,0.00427,3.93,portugal nike jersey,815,5.93,False
https://www.prosoccer.com/collections/premier-league-jerseys-25-26,COLLECTION,12383,182,0.01470,7.86,premier league jerseys 2026,685,6.71,True
https://www.prosoccer.com/products/panini-2026-fifa-world-cup-mexico-national-team-blaster-pack-6-cards-each,PRODUCT,12314,629,0.05108,7.43,panini mexico cards,1231,4.53,False
https://www.prosoccer.com/products/puma-2026-27-czech-republic-mens-stadium-away-soccer-jersey,PRODUCT,12247,69,0.00563,6.34,czech republic jersey,1497,4.91,False
https://www.prosoccer.com/products/adidas-2026-argentina-mens-pre-match-soccer-jersey,PRODUCT,12212,25,0.00205,6.81,argentina pre match jersey 2026,3508,5.45,False
https://www.prosoccer.com/collections/new-balance-442-soccer-cleats,COLLECTION,12187,23,0.00189,9.40,nb 442,183,11.38,True
https://www.prosoccer.com/products/nike-2026-croatia-mens-authentic-home-soccer-jersey,PRODUCT,12175,40,0.00329,7.50,croatia soccer jersey,2451,8.06,False
https://www.prosoccer.com/collections/premium-match-balls,COLLECTION,12148,85,0.00700,12.22,pro soccer ball,1505,11.03,True
https://www.prosoccer.com/blogs/blog/soccer-essentials-list,BLOG,11985,24,0.00200,9.87,soccer essentials,222,8.86,True
https://www.prosoccer.com/products/adidas-2026-mexico-mens-authentic-away-long-sleeve-soccer-jersey,PRODUCT,11952,83,0.00694,9.32,mexico white jersey 2026 long sleeve,228,6.33,False
https://www.prosoccer.com/products/nike-2026-27-uruguay-mens-stadium-away-soccer-jersey,PRODUCT,11922,69,0.00579,6.25,uruguay away jersey,2920,1.37,False
https://www.prosoccer.com/collections/canada,COLLECTION,11922,21,0.00176,18.16,canada national team gear,741,13.72,True
https://www.prosoccer.com/products/nike-2026-27-norway-mens-stadium-away-soccer-jersey,PRODUCT,11898,79,0.00664,7.68,norway away jersey 2026,2149,5.54,False
https://www.prosoccer.com/collections/michael-olise,COLLECTION,11885,115,0.00968,8.94,olise jersey,1769,8.96,True
https://www.prosoccer.com/collections/shin-guards,COLLECTION,11850,17,0.00143,19.79,shinguards,1150,10.05,True
https://www.prosoccer.com/products/adidas-usa-mens-denim-graphic-jersey,PRODUCT,11713,10,0.00085,5.72,adidas usa jersey,3821,5.78,True
https://www.prosoccer.com/pages/size-guide,PAGE,11689,75,0.00642,10.54,"soccer ""47'"" ""50'"" ""66'"" ""71'"" ""86'""",291,2.47,True
https://www.prosoccer.com/collections/footwear-youth-artificial-turf,COLLECTION,11624,18,0.00155,17.42,youth turf soccer shoes,620,18.56,True
https://www.prosoccer.com/pages/reviews,PAGE,11617,112,0.00964,4.86,is prosoccer.com legit,1246,4.46,True
https://www.prosoccer.com/collections/2026-national-team-soccer-scarves,COLLECTION,11608,156,0.01344,10.25,us soccer scarves,339,24.06,True
https://www.prosoccer.com/products/puma-2026-portugal-mens-authentic-home-ronaldo-7-soccer-jersey,PRODUCT,11533,70,0.00607,8.10,puma ronaldo jersey,1672,8.11,False
https://www.prosoccer.com/collections/slip-in-shin-guards,COLLECTION,11513,0,0.00000,12.09,shin guards,7772,12.00,True
https://www.prosoccer.com/collections/apparel-youth-pants,COLLECTION,11511,5,0.00043,10.95,soccer pants,2782,11.98,True
https://www.prosoccer.com/collections/paraguay-national-soccer-team-jerseys-apparel-gear,COLLECTION,11473,61,0.00532,8.87,paraguay jersey,1501,10.24,True
https://www.prosoccer.com/collections/boca-juniors,COLLECTION,11401,142,0.01246,7.03,boca juniors jersey,2916,8.91,True
https://www.prosoccer.com/products/nike-2023-24-club-america-mens-stadium-home-jersey,PRODUCT,11393,9,0.00079,9.70,club america jersey,6838,10.72,True
https://www.prosoccer.com/collections/france-jerseys,COLLECTION,11375,10,0.00088,8.70,france jersey,1368,10.42,True
https://www.prosoccer.com/collections/select-soccer-balls,COLLECTION,11315,62,0.00548,12.22,select soccer ball,1723,12.91,True
https://www.prosoccer.com/products/adidas-2026-italy-mens-authentic-home-soccer-jersey,PRODUCT,11312,10,0.00088,10.52,italy world cup jersey,512,10.95,True
https://www.prosoccer.com/products/nike-2026-27-norway-youth-stadium-away-soccer-jersey,PRODUCT,11292,43,0.00381,7.69,norway away jersey 2026,1596,5.75,False
https://www.prosoccer.com/products/logo-brands-2026-fifa-world-cup-14oz-black-relief-mug,PRODUCT,11279,49,0.00434,6.62,world cup mug,1434,5.67,False
